C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_425.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_425.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_425.jpg,0,0,0,1.38E-06
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_492.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_492.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_492.jpg,0,0,0,2.24E-05
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_561.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_561.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_561.jpg,0,0,0,1.37E-05
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_631.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_631.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_631.jpg,0,0,0,3.08E-06
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_698.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_698.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_698.jpg,0,0,0,1.56E-05
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_768.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_768.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_768.jpg,-0.15,0.0434364,0,0.01882638
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_834.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_834.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_834.jpg,-0.3,0.2276943,0,0.1464488
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_904.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_904.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_904.jpg,0,0.4705783,0,0.4733028
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_42_972.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_42_972.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_42_972.jpg,0,0.6454501,0,0.8439432
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_041.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_041.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_041.jpg,0,0.8901727,0,1.621181
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_110.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_110.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_110.jpg,0,1,0,2.273987
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_179.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_179.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_179.jpg,-0.1,1,0,3.199056
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_248.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_248.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_248.jpg,-0.25,1,0,3.899478
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_314.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_314.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_314.jpg,-0.4,1,0,4.588058
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_382.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_382.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_382.jpg,-0.6000001,1,0,5.483733
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_451.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_451.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_451.jpg,0,1,0,6.13918
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_520.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_520.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_520.jpg,0,1,0,7.053475
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_589.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_589.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_589.jpg,0,1,0,7.736372
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_659.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_659.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_659.jpg,-0.1,1,0,8.638852
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_725.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_725.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_725.jpg,-0.25,1,0,9.298079
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_793.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_793.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_793.jpg,-0.4,1,0,9.937256
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_861.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_861.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_861.jpg,0,1,0,10.77103
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_928.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_928.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_928.jpg,0,1,0,11.52207
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_43_996.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_43_996.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_43_996.jpg,0,1,0,11.83517
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_063.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_063.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_063.jpg,-0.2,1,0,12.90676
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_132.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_132.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_132.jpg,-0.35,1,0,13.56214
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_201.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_201.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_201.jpg,-0.5500001,1,0,14.38181
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_271.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_271.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_271.jpg,0,1,0,14.82842
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_338.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_338.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_338.jpg,0,1,0,15.60092
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_407.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_407.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_407.jpg,0,1,0,16.43134
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_474.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_474.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_474.jpg,-0.05,1,0,16.83692
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_545.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_545.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_545.jpg,-0.25,1,0,17.67001
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_612.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_612.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_612.jpg,-0.4,1,0,18.4243
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_683.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_683.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_683.jpg,-0.6000001,1,0,19.10964
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_749.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_749.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_749.jpg,0,1,0,19.49658
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_819.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_819.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_819.jpg,0,1,0,20.28098
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_889.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_889.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_889.jpg,0,1,0,20.92844
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_44_960.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_44_960.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_44_960.jpg,0,1,0,21.7195
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_027.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_027.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_027.jpg,-0.05,1,0,22.2794
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_095.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_095.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_095.jpg,-0.2,1,0,22.88152
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_163.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_163.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_163.jpg,-0.4,1,0,23.58647
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_232.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_232.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_232.jpg,-0.5500001,1,0,24.05991
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_299.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_299.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_299.jpg,0,1,0,24.79886
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_368.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_368.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_368.jpg,0,1,0,25.37084
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_434.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_434.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_434.jpg,0,1,0,25.94119
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_502.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_502.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_502.jpg,-0.05,1,0,26.69933
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_568.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_568.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_568.jpg,-0.2,1,0,27.25067
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_639.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_639.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_639.jpg,-0.35,1,0,27.75904
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_706.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_706.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_706.jpg,0,1,0,28.46259
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_777.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_777.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_777.jpg,0,1,0,29.01374
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_847.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_847.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_847.jpg,0,1,0,29.74677
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_915.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_915.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_915.jpg,0,1,0,30.18825
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_45_983.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_45_983.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_45_983.jpg,-0.2,1,0,30.1811
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_051.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_051.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_051.jpg,-0.35,1,0,30.16462
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_118.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_118.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_118.jpg,-0.5000001,1,0,30.14631
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_186.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_186.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_186.jpg,0,1,0,30.1875
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_253.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_253.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_253.jpg,0,1,0,30.18948
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_321.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_321.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_321.jpg,0,1,0,30.19014
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_390.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_390.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_390.jpg,0,1,0,30.19028
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_457.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_457.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_457.jpg,-0.15,1,0,30.18542
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_524.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_524.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_524.jpg,-0.35,1,0,30.16466
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_593.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_593.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_593.jpg,0,1,0,30.18018
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_662.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_662.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_662.jpg,0,1,0,30.1889
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_728.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_728.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_728.jpg,0,1,0,30.18989
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_795.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_795.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_795.jpg,0,1,0,30.18953
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_864.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_864.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_864.jpg,-0.1,1,0,30.1886
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_46_932.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_46_932.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_46_932.jpg,-0.25,1,0,30.17618
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_002.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_002.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_002.jpg,0,1,0,30.18188
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_071.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_071.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_071.jpg,0,1,0,30.18908
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_141.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_141.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_141.jpg,0,1,0,30.19003
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_212.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_212.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_212.jpg,0,1,0,30.19021
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_278.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_278.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_278.jpg,0,1,0,30.19029
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_346.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_346.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_346.jpg,-0.2,1,0,30.18094
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_417.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_417.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_417.jpg,-0.35,1,0,30.16433
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_485.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_485.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_485.jpg,0,1,0,30.18757
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_553.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_553.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_553.jpg,0,1,0,30.188
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_621.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_621.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_621.jpg,0,1,0,30.19008
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_689.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_689.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_689.jpg,-0.05,1,0,30.19008
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_755.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_755.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_755.jpg,-0.2,1,0,30.1818
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_823.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_823.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_823.jpg,-0.4,1,0,30.15912
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_891.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_891.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_891.jpg,0,1,0,30.18766
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_47_963.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_47_963.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_47_963.jpg,0,1,0,30.18989
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_48_029.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_48_029.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_48_029.jpg,0,1,0,30.19018
C:\Users\hkhat\Documents\Harsh\IMG\center_2024_01_18_17_26_48_098.jpg,C:\Users\hkhat\Documents\Harsh\IMG\left_2024_01_18_17_26_48_098.jpg,C:\Users\hkhat\Documents\Harsh\IMG\right_2024_01_18_17_26_48_098.jpg,0,1,0,30.1903
